Location,Date,AQImean,AQImed,AQImin,AQImax,AQIstd,Date,Measurements
barishal,2014-02-28,244.91666666666666,251.0,118.0,330.0,66.4111961170477,2014-02-17,12
barishal,2014-03-31,176.69230769230768,161.0,108.0,303.0,49.28429301980031,2014-03-01,26
barishal,2014-04-30,135.96,137.0,56.0,194.0,36.378198599344266,2014-04-01,25
barishal,2014-05-31,97.35483870967742,97.0,63.0,130.0,21.330023264711137,2014-05-01,31
barishal,2014-06-30,99.96551724137932,102.0,70.0,126.0,14.163541623832973,2014-06-01,29
barishal,2014-07-31,77.95833333333333,76.0,56.0,108.0,16.554203897097153,2014-07-01,24
barishal,2014-08-31,75.27272727272727,68.0,52.0,118.0,21.354582220642524,2014-08-21,11
barishal,2014-09-30,101.03333333333333,89.0,54.0,219.0,38.83518075621401,2014-09-01,30
barishal,2014-10-31,151.61290322580646,161.0,58.0,194.0,33.646869511991596,2014-10-01,31
barishal,2014-11-30,251.66666666666666,252.0,111.0,390.0,74.49264289950952,2014-11-01,27
barishal,2014-12-31,302.61290322580646,313.0,143.0,406.0,53.06076857048268,2014-12-01,31
barishal,2015-01-31,279.83870967741933,296.0,150.0,373.0,60.81178437013314,2015-01-01,31
barishal,2015-02-28,219.82142857142858,245.5,0.0,329.0,86.35887806187517,2015-02-01,28
barishal,2015-03-31,174.16129032258064,178.0,96.0,303.0,40.85021156550155,2015-03-01,31
barishal,2015-04-30,115.46153846153847,102.0,19.0,349.0,64.11878399921868,2015-04-01,26
barishal,2015-05-31,94.31818181818181,92.0,73.0,157.0,19.181802794355868,2015-05-01,22
barishal,2015-06-30,81.55172413793103,76.0,59.0,123.0,16.474192386224132,2015-06-01,29
barishal,2015-07-31,85.07692307692308,82.0,49.0,126.0,20.329137860564728,2015-07-01,26
barishal,2015-08-31,80.36666666666666,74.0,55.0,127.0,19.214727349781384,2015-08-01,30
barishal,2015-09-30,92.61538461538461,93.5,16.0,164.0,42.60523622568186,2015-09-01,26
barishal,2015-10-31,124.38709677419355,119.0,27.0,219.0,52.9437924717367,2015-10-01,31
barishal,2015-11-30,177.94736842105263,189.0,62.0,282.0,58.44795755789981,2015-11-01,19
barishal,2015-12-31,292.6,306.5,177.0,402.0,59.06256180438292,2015-12-01,30
barishal,2016-01-31,302.8666666666667,295.0,195.0,362.0,51.291696162615786,2016-01-01,15
barishal,2016-02-29,221.58333333333334,185.0,126.0,407.0,77.5460125214122,2016-02-01,24
barishal,2016-03-31,152.05263157894737,160.0,57.0,272.0,47.84868938668427,2016-03-01,19
barishal,2016-04-30,81.0952380952381,79.0,54.0,110.0,14.669372044858502,2016-04-09,21
barishal,2016-05-31,84.41935483870968,88.0,43.0,118.0,22.461484358116063,2016-05-01,31
barishal,2016-06-30,60.130434782608695,56.0,12.0,107.0,27.266870253821487,2016-06-01,23
barishal,2016-07-31,55.71875,54.0,32.0,134.0,20.231298612505995,2016-07-01,32
barishal,2016-08-31,60.12903225806452,56.0,25.0,119.0,23.978798879404376,2016-08-01,31
barishal,2016-09-30,68.73076923076923,68.5,29.0,102.0,16.481644802161444,2016-09-01,26
barishal,2016-10-31,104.23333333333333,102.5,42.0,179.0,40.37127976526206,2016-10-01,30
barishal,2016-11-30,204.06666666666666,225.5,59.0,314.0,73.4827839716888,2016-11-01,30
barishal,2016-12-31,256.6774193548387,248.0,167.0,379.0,56.975659771972914,2016-12-01,31
barishal,2017-01-31,293.03333333333336,296.0,156.0,362.0,45.10637490944339,2017-01-01,30
barishal,2017-02-28,266.17857142857144,295.0,128.0,347.0,68.83638872499347,2017-02-01,28
barishal,2017-03-31,142.41379310344828,136.0,59.0,301.0,49.5093910582191,2017-03-01,29
barishal,2017-04-30,91.71428571428571,93.0,44.0,136.0,28.101478994763276,2017-04-01,28
barishal,2017-05-31,84.03333333333333,82.5,49.0,124.0,18.892588098444087,2017-05-01,30
barishal,2017-06-30,54.4,53.0,24.0,103.0,17.05892424954528,2017-06-01,30
barishal,2017-07-31,47.15384615384615,43.0,28.0,82.0,15.027154907546025,2017-07-01,26
barishal,2017-08-31,58.80952380952381,54.0,31.0,122.0,24.017949636925817,2017-08-01,21
barishal,2017-09-30,66.3076923076923,65.0,22.0,129.0,27.324376268481195,2017-09-05,26
barishal,2017-10-31,83.35483870967742,74.0,12.0,212.0,58.40293850318194,2017-10-01,31
barishal,2017-11-30,187.51724137931035,169.0,90.0,379.0,62.07001846397524,2017-11-01,29
barishal,2017-12-31,186.06666666666666,177.5,31.0,360.0,78.56599831959132,2017-12-01,30
barishal,2018-01-31,195.38709677419354,198.0,133.0,274.0,35.94966612673414,2018-01-01,31
barishal,2018-02-28,138.85185185185185,127.0,34.0,289.0,64.46388595634451,2018-02-01,27
barishal,2018-03-31,87.64516129032258,61.0,38.0,210.0,53.554675106907816,2018-03-01,31
barishal,2018-04-30,41.333333333333336,32.5,22.0,96.0,21.142102680365703,2018-04-01,30
barishal,2018-05-31,53.96666666666667,53.0,21.0,94.0,21.1260312269555,2018-05-01,30
barishal,2018-06-30,56.925925925925924,62.0,22.0,86.0,20.254013706548914,2018-06-01,27
barishal,2018-07-31,38.96666666666667,39.0,8.0,71.0,14.672242931592912,2018-07-01,30
barishal,2018-08-31,39.96774193548387,34.0,13.0,93.0,21.217106103280187,2018-08-01,31
barishal,2018-09-30,74.25,63.5,8.0,152.0,42.64897636737821,2018-09-01,28
barishal,2018-10-31,123.71428571428571,148.5,19.0,219.0,60.117081533150724,2018-10-01,28
barishal,2018-11-30,192.6,199.5,55.0,336.0,75.46024301486229,2018-11-01,30
barishal,2018-12-31,239.03571428571428,236.0,92.0,311.0,55.642697529503266,2018-12-01,28
barishal,2019-01-31,279.06451612903226,293.0,175.0,356.0,53.614634497104085,2019-01-01,31
barishal,2019-02-28,192.43333333333334,181.5,58.0,337.0,68.09763950202039,2019-02-01,30
barishal,2019-03-31,129.03333333333333,115.0,74.0,223.0,37.33306137010957,2019-03-01,30
barishal,2019-04-30,80.43333333333334,75.0,36.0,152.0,30.188697740451932,2019-04-01,30
barishal,2019-05-31,68.73333333333333,74.0,27.0,110.0,28.191382069499646,2019-05-01,30
barishal,2019-06-30,38.03333333333333,34.0,22.0,69.0,12.474756119054396,2019-06-01,30
barishal,2019-07-31,35.793103448275865,31.0,13.0,104.0,20.99384146149401,2019-07-01,29
barishal,2019-08-31,24.3125,20.0,8.0,60.0,15.580837589808834,2019-08-01,16
barishal,2019-09-30,54.44444444444444,54.0,26.0,91.0,19.210095725367374,2019-09-02,9
barishal,2019-10-31,126.52941176470588,119.0,40.0,213.0,43.541815601584105,2019-10-07,17
barishal,2019-11-30,193.88,188.0,58.0,305.0,53.53684089795862,2019-11-01,25
barishal,2019-12-31,254.8421052631579,242.0,157.0,383.0,65.0762485754593,2019-12-01,19
barishal,2020-01-31,276.92,283.0,111.0,365.0,61.81755414119845,2020-01-01,25
barishal,2020-02-29,240.64,224.0,168.0,349.0,53.056479340416104,2020-02-01,25
barishal,2020-03-31,193.46153846153845,180.0,117.0,313.0,58.91323476748864,2020-03-01,13
barishal,2020-08-31,25.666666666666668,25.0,7.0,44.0,8.873180564675405,2020-08-09,21
barishal,2020-09-30,34.0,31.0,12.0,83.0,15.101952374353502,2020-09-01,30
barishal,2020-10-31,73.5909090909091,72.0,13.0,161.0,33.51710166312272,2020-10-04,22
barishal,2020-11-30,157.7826086956522,160.0,22.0,217.0,40.829976200357244,2020-11-01,23
barishal,2020-12-31,259.2,263.0,160.0,338.0,46.604720790924176,2020-12-01,25
barishal,2021-01-31,298.1666666666667,294.0,240.0,385.0,37.260150839465354,2021-01-01,24
barishal,2021-02-28,260.9130434782609,277.0,140.0,319.0,54.38659012818096,2021-02-01,23
barishal,2021-03-31,164.8148148148148,161.0,53.0,380.0,61.22972947906739,2021-03-01,27
barishal,2021-04-30,118.53571428571429,110.5,64.0,184.0,34.82813054484374,2021-04-01,28
barishal,2021-05-31,69.75,70.0,27.0,123.0,25.26673494412845,2021-05-01,20
barishal,2022-02-28,142.1,132.0,105.0,223.0,35.54480740323871,2022-02-01,10
barishal,2022-05-31,52.46153846153846,47.0,24.0,104.0,20.85112061183357,2022-05-08,13
chittagong,2014-02-28,204.08333333333334,198.5,122.0,321.0,72.61912887654243,2014-02-17,12
chittagong,2014-03-31,207.27586206896552,188.0,93.0,353.0,73.87629455076726,2014-03-01,29
chittagong,2014-04-30,167.0,158.0,66.0,307.0,61.973297920736904,2014-04-01,30
chittagong,2014-05-31,99.93333333333334,88.5,41.0,174.0,37.590289770863315,2014-05-01,30
chittagong,2014-06-30,92.6896551724138,97.0,55.0,155.0,25.872080164140346,2014-06-01,29
chittagong,2014-07-31,69.4,75.0,33.0,106.0,22.816295346382002,2014-07-01,25
chittagong,2014-08-31,56.45454545454545,52.0,27.0,116.0,23.38531007433357,2014-08-21,11
chittagong,2014-09-30,68.36666666666666,55.0,22.0,195.0,39.20545645815074,2014-09-01,30
chittagong,2014-10-31,117.54838709677419,120.0,37.0,179.0,40.039845745355066,2014-10-01,31
chittagong,2014-11-30,214.06896551724137,217.0,47.0,332.0,94.94695174317181,2014-11-02,29
chittagong,2014-12-31,199.70967741935485,192.5,116.0,314.0,54.581250473269726,2014-12-01,31
chittagong,2015-01-31,210.38709677419354,196.0,102.0,350.0,66.95604399870851,2015-01-01,31
chittagong,2015-02-28,198.35714285714286,184.0,0.0,331.0,68.82248463644997,2015-02-01,28
chittagong,2015-03-31,176.63333333333333,171.0,74.0,318.0,54.272291357518725,2015-03-01,30
chittagong,2015-04-30,126.48,115.0,69.0,317.0,54.87191145446517,2015-04-01,25
chittagong,2015-05-31,87.5,87.0,33.0,124.0,20.63099442669894,2015-05-01,30
chittagong,2015-06-30,60.69230769230769,64.0,28.0,103.0,14.226086547660904,2015-06-01,26
chittagong,2015-07-31,49.724137931034484,49.0,26.0,83.0,14.362392736697903,2015-07-01,29
chittagong,2015-08-31,57.583333333333336,52.0,24.0,111.0,25.310105674914958,2015-08-07,24
chittagong,2015-09-30,78.13333333333334,66.5,32.0,181.0,37.59469270442611,2015-09-01,30
chittagong,2015-10-31,108.625,102.0,43.0,176.0,38.45797874345788,2015-10-01,32
chittagong,2015-11-30,147.04761904761904,159.0,20.0,260.0,56.22586254605277,2015-11-01,21
chittagong,2015-12-31,223.0,228.0,96.0,334.0,54.08203645080931,2015-12-01,31
chittagong,2016-01-31,276.6333333333333,274.5,88.0,442.0,69.77771768306464,2016-01-01,30
chittagong,2016-02-29,311.27272727272725,314.0,156.0,556.0,107.67949878632636,2016-02-01,22
chittagong,2016-04-30,83.35,70.0,42.0,178.0,34.86707842499479,2016-04-10,20
chittagong,2016-05-31,72.74193548387096,76.0,11.0,103.0,24.98128331629567,2016-05-01,31
chittagong,2016-06-30,44.733333333333334,43.0,11.0,103.0,22.63188677177788,2016-06-01,30
chittagong,2016-07-31,43.03125,40.0,24.0,98.0,14.8963827066149,2016-07-01,32
chittagong,2016-08-31,52.46666666666667,48.0,28.0,90.0,19.112612433233416,2016-08-01,30
chittagong,2016-09-30,55.275862068965516,50.0,31.0,134.0,21.58189808898079,2016-09-01,29
chittagong,2016-10-31,91.14285714285714,96.5,38.0,149.0,36.22022586766629,2016-10-01,28
chittagong,2016-11-30,150.75862068965517,161.0,44.0,234.0,48.41019312117599,2016-11-01,29
chittagong,2016-12-31,256.7096774193548,245.0,136.0,471.0,82.60032023682358,2016-12-01,31
chittagong,2017-01-31,250.0,256.0,146.0,339.0,57.711928287544396,2017-01-01,31
chittagong,2017-02-28,221.42857142857142,214.0,63.0,397.0,84.15216753944785,2017-02-01,28
chittagong,2017-03-31,159.83870967741936,159.0,65.0,282.0,57.78413667792314,2017-03-01,31
chittagong,2017-04-30,101.8,98.5,63.0,188.0,33.177058962170086,2017-04-01,30
chittagong,2017-06-30,54.107142857142854,47.5,14.0,125.0,25.991935053602454,2017-06-01,28
chittagong,2017-07-31,24.161290322580644,23.0,10.0,41.0,9.06677735542807,2017-07-01,31
chittagong,2017-08-31,26.0,24.5,10.0,64.0,12.608241032574046,2017-08-01,32
chittagong,2017-09-30,25.9,21.5,11.0,69.0,13.552834033693012,2017-09-01,30
chittagong,2017-10-31,50.38709677419355,40.0,11.0,131.0,33.867070948395515,2017-10-01,31
chittagong,2017-11-30,129.43333333333334,133.5,44.0,258.0,61.6070323646709,2017-11-01,30
chittagong,2017-12-31,130.16129032258064,133.0,24.0,188.0,44.74900131041552,2017-12-01,31
chittagong,2018-01-31,231.90322580645162,210.0,44.0,460.0,91.8848390971763,2018-01-01,31
chittagong,2018-02-28,207.07142857142858,203.0,122.0,304.0,42.24963604614537,2018-02-01,28
chittagong,2018-03-31,164.48387096774192,150.0,70.0,344.0,69.70264029802695,2018-03-01,31
chittagong,2018-04-30,117.11111111111111,120.0,39.0,207.0,44.769854470179446,2018-04-01,18
chittagong,2018-05-31,47.48,39.0,12.0,126.0,26.61002317423518,2018-05-07,25
chittagong,2018-06-30,40.1,36.5,7.0,112.0,25.46038166412198,2018-06-01,30
chittagong,2018-07-31,34.36666666666667,33.5,14.0,66.0,10.867488157369886,2018-07-01,30
chittagong,2018-08-31,37.13333333333333,33.0,15.0,84.0,17.454834985407796,2018-08-02,30
chittagong,2018-09-30,78.96666666666667,63.0,19.0,176.0,46.29849430286739,2018-09-01,30
chittagong,2018-10-31,159.69230769230768,169.0,18.0,303.0,72.5621219263986,2018-10-01,26
chittagong,2018-11-30,181.56666666666666,180.0,79.0,268.0,38.83003044510546,2018-11-01,30
chittagong,2018-12-31,192.1290322580645,188.0,92.0,352.0,54.313130355672364,2018-12-01,31
chittagong,2019-01-31,239.9090909090909,221.0,56.0,390.0,84.67377236944583,2019-01-01,33
chittagong,2019-02-28,214.43333333333334,206.0,73.0,347.0,75.64056717330226,2019-02-01,30
chittagong,2019-03-31,173.80645161290323,171.0,77.0,321.0,47.9092331774984,2019-03-01,31
chittagong,2019-04-30,116.06666666666666,102.0,63.0,199.0,39.776906602331145,2019-04-01,30
chittagong,2019-05-31,83.48387096774194,82.0,33.0,142.0,28.64596651972948,2019-05-01,31
chittagong,2019-06-30,40.46666666666667,41.5,15.0,56.0,11.601823083057884,2019-06-01,30
chittagong,2019-07-31,24.612903225806452,25.0,11.0,43.0,8.175889021404497,2019-07-01,31
chittagong,2019-08-31,24.5,22.0,9.0,66.0,12.708265027138834,2019-08-01,30
chittagong,2019-09-30,44.92857142857143,45.0,20.0,75.0,16.469789563135535,2019-09-01,28
chittagong,2019-10-31,84.96428571428571,70.0,21.0,162.0,42.861950788512004,2019-10-01,28
chittagong,2019-11-30,111.71428571428571,107.5,25.0,271.0,60.697707042454574,2019-11-01,28
chittagong,2019-12-31,174.53333333333333,162.0,74.0,282.0,55.77710155136483,2019-12-01,30
chittagong,2020-01-31,174.53846153846155,178.0,31.0,275.0,59.04725617281857,2020-01-01,26
chittagong,2020-02-29,166.91304347826087,168.0,77.0,284.0,52.71614643410176,2020-02-01,23
chittagong,2020-03-31,157.28571428571428,160.0,70.0,234.0,51.84507775972651,2020-03-01,14
chittagong,2020-06-30,28.0,26.0,18.0,49.0,8.709600614100673,2020-06-01,15
chittagong,2020-07-31,38.75,33.5,20.0,75.0,13.978555004005242,2020-07-01,16
chittagong,2020-08-31,17.045454545454547,16.0,8.0,29.0,5.752657958985011,2020-08-08,22
chittagong,2020-09-30,24.1,20.0,10.0,79.0,14.772644803242196,2020-09-01,30
chittagong,2020-10-31,53.064516129032256,46.0,12.0,112.0,26.60568295668047,2020-10-01,31
chittagong,2020-11-30,99.83333333333333,109.5,21.0,163.0,41.52491830912747,2020-11-01,24
chittagong,2020-12-31,166.86206896551724,155.0,83.0,314.0,53.92436776100066,2020-12-01,29
chittagong,2021-01-31,185.40740740740742,183.0,134.0,252.0,28.253330993897205,2021-01-01,27
chittagong,2021-02-28,183.82608695652175,184.0,124.0,233.0,27.9620719968269,2021-02-01,23
chittagong,2021-03-31,161.92307692307693,163.5,49.0,237.0,45.482236600170026,2021-03-02,26
chittagong,2021-04-30,136.0,138.0,47.0,251.0,55.802105695036275,2021-04-01,17
chittagong,2021-10-31,74.72727272727273,72.5,27.0,146.0,38.43508047676512,2021-10-01,22
chittagong,2021-11-30,99.7,87.5,51.0,155.0,29.970336211520536,2021-11-01,20
chittagong,2021-12-31,94.91304347826087,102.0,37.0,168.0,42.975588253923306,2021-12-01,23
chittagong,2022-01-31,159.6,164.5,53.0,221.0,36.71282580989058,2022-01-01,20
chittagong,2022-02-28,166.72222222222223,167.0,85.0,227.0,32.97558019033007,2022-02-01,18
chittagong,2022-03-31,158.23529411764707,162.0,84.0,251.0,45.298357326404115,2022-03-01,17
chittagong,2022-04-30,73.23529411764706,79.0,46.0,110.0,19.103433630386665,2022-04-02,17
chittagong,2022-05-31,66.05882352941177,69.0,28.0,120.0,22.426186111985512,2022-05-04,17
cumilla,2019-06-30,59.18181818181818,64.5,14.0,108.0,22.89445007323487,2019-06-09,22
cumilla,2019-07-31,51.4,47.5,10.0,126.0,27.081740890407552,2019-07-01,30
cumilla,2019-08-31,52.2,50.5,21.0,107.0,18.092482721685347,2019-08-01,30
cumilla,2019-09-30,55.07142857142857,41.5,21.0,138.0,29.000547340209735,2019-09-01,28
cumilla,2019-10-31,111.64285714285714,112.5,44.0,184.0,42.98941668701667,2019-10-01,28
cumilla,2019-11-30,158.31034482758622,165.0,50.0,289.0,50.17619202675128,2019-11-01,29
cumilla,2019-12-31,232.41379310344828,231.0,172.0,327.0,35.3740393523064,2019-12-01,29
cumilla,2020-01-31,192.51724137931035,184.0,96.0,337.0,47.22863892783032,2020-01-01,29
cumilla,2020-02-29,172.69230769230768,168.0,120.0,261.0,33.73161037456615,2020-02-01,26
cumilla,2020-03-31,174.91666666666666,170.0,143.0,270.0,33.03843033177998,2020-03-01,12
cumilla,2020-06-30,49.766666666666666,47.5,26.0,95.0,15.67049354092244,2020-06-01,30
cumilla,2020-07-31,45.4,43.5,35.0,75.0,8.774364574384318,2020-07-01,20
cumilla,2020-09-30,72.13793103448276,72.0,36.0,105.0,15.00886437583526,2020-09-01,29
cumilla,2020-10-31,103.83870967741936,104.0,41.0,154.0,28.85376552455912,2020-10-01,31
cumilla,2020-11-30,104.48,101.0,37.0,187.0,41.186688788167146,2020-11-01,25
cumilla,2020-12-31,196.20833333333334,178.5,155.0,309.0,40.26432142368904,2020-12-01,24
cumilla,2021-01-31,231.6,239.0,169.0,323.0,46.1603612135826,2021-01-01,20
cumilla,2021-02-28,199.36363636363637,194.0,139.0,297.0,38.72066687558523,2021-02-01,22
cumilla,2021-03-31,165.8,160.0,108.0,271.0,46.699954114385534,2021-03-01,15
cumilla,2021-04-30,110.8,118.0,38.0,161.0,33.68382401094033,2021-04-01,15
cumilla,2021-10-31,100.2,104.5,45.0,188.0,38.477060835338186,2021-10-01,20
cumilla,2021-11-30,141.2,139.0,93.0,173.0,21.806807242355834,2021-11-01,20
cumilla,2021-12-31,178.52173913043478,169.0,34.0,291.0,62.253783795348085,2021-12-01,23
cumilla,2022-01-31,218.57894736842104,201.0,170.0,289.0,41.104630435935725,2022-01-02,19
cumilla,2022-02-28,206.27777777777777,201.5,113.0,299.0,41.35329214514643,2022-02-01,18
cumilla,2022-03-31,221.10526315789474,222.0,74.0,351.0,88.10908310904043,2022-03-01,19
cumilla,2022-04-30,89.83333333333333,84.5,52.0,150.0,26.371218714169967,2022-04-02,18
cumilla,2022-05-31,90.70588235294117,93.0,34.0,173.0,42.330197120203614,2022-05-04,17
dhaka,2014-02-28,265.9166666666667,265.0,172.0,372.0,62.08126394761411,2014-02-17,12
dhaka,2014-03-31,220.0,222.0,133.0,371.0,57.70555462416732,2014-03-01,30
dhaka,2014-04-30,174.43333333333334,159.5,104.0,286.0,52.69605974495321,2014-04-01,30
dhaka,2014-05-31,101.48387096774194,105.0,51.0,154.0,24.19210748397355,2014-05-01,31
dhaka,2014-06-30,91.23333333333333,92.0,45.0,179.0,28.6845907610068,2014-06-01,30
dhaka,2014-07-31,61.08,59.0,39.0,86.0,11.863529547876272,2014-07-01,25
dhaka,2014-08-31,68.72727272727273,66.0,40.0,102.0,25.11211225321721,2014-08-21,11
dhaka,2014-09-30,85.7,77.5,43.0,187.0,37.488526980563186,2014-09-01,30
dhaka,2014-10-31,127.83870967741936,135.0,57.0,177.0,33.311756457436616,2014-10-01,31
dhaka,2014-11-30,255.5,279.0,122.0,396.0,86.58730893708105,2014-11-01,30
dhaka,2014-12-31,300.16129032258067,289.0,238.0,399.0,40.167231067287965,2014-12-01,31
dhaka,2015-01-31,278.375,288.0,103.0,375.0,63.97164190281453,2015-01-01,32
dhaka,2015-02-28,245.57142857142858,250.0,137.0,341.0,59.520571340490406,2015-02-01,28
dhaka,2015-03-31,188.3548387096774,187.0,109.0,282.0,44.051143297381635,2015-03-01,31
dhaka,2015-04-30,126.83333333333333,115.5,52.0,385.0,57.712177244484984,2015-04-01,30
dhaka,2015-05-31,108.48387096774194,101.0,69.0,177.0,28.69247400480009,2015-05-01,31
dhaka,2015-06-30,65.06666666666666,63.0,43.0,103.0,13.748813950936686,2015-06-01,30
dhaka,2015-07-31,61.4,52.0,20.0,127.0,27.994580756356,2015-07-01,30
dhaka,2015-08-31,70.51612903225806,70.0,21.0,115.0,23.315046597625802,2015-08-01,31
dhaka,2015-09-30,135.90322580645162,137.0,58.0,193.0,36.44937570449337,2015-09-01,31
dhaka,2015-10-31,157.75,158.0,82.0,218.0,32.403703492039305,2015-10-01,32
dhaka,2015-11-30,201.43478260869566,211.0,42.0,310.0,63.96364456538539,2015-11-01,23
dhaka,2015-12-31,309.7741935483871,317.0,181.0,403.0,47.55257418718737,2015-12-01,31
dhaka,2016-01-31,287.4,304.0,102.0,392.0,71.58481827103111,2016-01-01,30
dhaka,2016-02-29,250.07142857142858,245.5,63.0,384.0,86.24552745094093,2016-02-01,28
dhaka,2016-03-31,212.48387096774192,211.0,127.0,335.0,58.35401783810141,2016-03-01,31
dhaka,2016-04-30,109.23333333333333,108.0,77.0,142.0,19.51424472344335,2016-04-01,30
dhaka,2016-05-31,110.76666666666667,113.0,31.0,175.0,37.95067882118192,2016-05-01,30
dhaka,2016-06-30,75.7,69.5,41.0,137.0,26.34800260701578,2016-06-01,30
dhaka,2016-07-31,34.9375,33.0,8.0,129.0,22.317268736809343,2016-07-01,32
dhaka,2016-08-31,71.86666666666666,71.0,20.0,158.0,36.99928548548987,2016-08-01,30
dhaka,2016-09-30,69.10714285714286,70.0,26.0,158.0,29.93615340058372,2016-09-01,28
dhaka,2016-10-31,79.93333333333334,68.5,46.0,162.0,33.26169313016187,2016-10-01,30
dhaka,2016-11-30,189.44827586206895,194.0,37.0,343.0,92.15382567320196,2016-11-01,29
dhaka,2016-12-31,307.3333333333333,301.5,173.0,419.0,66.44099485333922,2016-12-01,24
dhaka,2017-01-31,312.5806451612903,318.0,172.0,427.0,62.51121189757263,2017-01-01,31
dhaka,2017-02-28,261.82142857142856,248.0,148.0,477.0,81.39162463574837,2017-02-01,28
dhaka,2017-03-31,168.58064516129033,160.0,81.0,341.0,63.94412883841038,2017-03-01,31
dhaka,2017-04-30,117.8,116.0,66.0,200.0,29.658283718102247,2017-04-01,30
dhaka,2017-05-31,109.70967741935483,107.0,74.0,174.0,25.057525214842602,2017-05-01,31
dhaka,2017-06-30,73.13333333333334,76.5,27.0,141.0,33.15661200334301,2017-06-01,30
dhaka,2017-07-31,76.06451612903226,77.0,26.0,142.0,27.03200015274609,2017-07-01,31
dhaka,2017-08-31,85.96875,81.0,51.0,146.0,23.124465992090602,2017-08-01,32
dhaka,2017-09-30,93.13333333333334,91.0,42.0,167.0,33.22414300115083,2017-09-01,30
dhaka,2017-10-31,116.7741935483871,110.0,42.0,195.0,49.25356818033211,2017-10-01,31
dhaka,2017-11-30,200.93333333333334,159.5,86.0,387.0,77.6827914788985,2017-11-01,30
dhaka,2017-12-31,270.2258064516129,295.0,63.0,413.0,77.17543204821048,2017-12-01,31
dhaka,2018-01-31,348.3225806451613,341.0,264.0,517.0,59.27359563739107,2018-01-01,31
dhaka,2018-02-28,353.42857142857144,351.0,227.0,557.0,94.7661560823501,2018-02-01,28
dhaka,2018-03-31,282.48387096774195,263.0,163.0,501.0,85.01132119419623,2018-03-01,31
dhaka,2018-04-30,168.2,158.0,110.0,305.0,45.594464273788695,2018-04-01,30
dhaka,2018-05-31,123.74193548387096,123.0,62.0,260.0,43.01780076660939,2018-05-01,31
dhaka,2018-06-30,95.82758620689656,99.0,41.0,161.0,26.690111820026484,2018-06-01,29
dhaka,2018-07-31,83.90322580645162,79.0,57.0,154.0,21.122428583079923,2018-07-01,31
dhaka,2018-08-31,76.10344827586206,75.0,23.0,156.0,34.95644721607795,2018-08-01,29
dhaka,2018-09-30,112.13333333333334,110.0,47.0,188.0,37.703684383518194,2018-09-01,30
dhaka,2018-10-31,149.76666666666668,165.0,17.0,233.0,62.535332541627646,2018-10-01,30
dhaka,2018-11-30,229.6,234.5,105.0,365.0,63.96151860352415,2018-11-01,30
dhaka,2018-12-31,261.4516129032258,261.0,129.0,349.0,53.54427371168487,2018-12-01,31
dhaka,2019-01-31,294.93939393939394,306.0,130.0,382.0,56.122043014498416,2019-01-01,33
dhaka,2019-02-28,255.93333333333334,258.5,118.0,422.0,84.59923099566254,2019-02-01,30
dhaka,2019-03-31,230.51612903225808,202.0,136.0,479.0,79.84020330958664,2019-03-01,31
dhaka,2019-04-30,149.63333333333333,138.0,78.0,238.0,42.86424708496488,2019-04-01,30
dhaka,2019-05-31,120.48387096774194,123.0,46.0,210.0,33.938052357927994,2019-05-01,31
dhaka,2019-06-30,105.36666666666666,111.5,38.0,162.0,30.6025504158399,2019-06-01,30
